type,stock,price,quantity,cost,date,proceeds
BUY,BKN,99.09967302774814,504,49946.23520598506,2026-04-28,
BUY,DMO,96.25972420176568,519,49958.796860716386,2026-04-28,
BUY,FPF,101.49321829272336,492,49934.66340001989,2026-04-28,
BUY,NAN,99.57325250480787,502,49985.77275741355,2026-04-28,
BUY,AFC,100.19662677441666,499,49998.11676043391,2026-04-28,
BUY,TDE,99.72218809237408,501,49960.81623427942,2026-04-28,
BUY,NPN,100.52979553372879,497,49963.30838026321,2026-04-28,
BUY,GJH,100.10202544815388,499,49950.91069862879,2026-04-28,
BUY,BFZ,100.43638651945169,497,49916.88410016749,2026-04-28,
BUY,UZB,99.25489133072945,503,49925.21033935691,2026-04-28,
SELL,BKN,101.49254807434222,504,,2026-04-28,51152.24422946848
SELL,DMO,101.73642179163649,519,,2026-04-28,52801.202909859334
SELL,FPF,100.36779544587485,492,,2026-04-28,49380.955359370426
SELL,NAN,101.35709781663,502,,2026-04-28,50881.26310394826
SELL,TDE,101.35295454432524,501,,2026-04-28,50777.830226706945
SELL,NPN,101.11990858585213,497,,2026-04-28,50256.59456716851
SELL,GJH,98.67484420720785,499,,2026-04-28,49238.74725939672
SELL,UZB,100.35559927194429,503,,2026-04-28,50478.866433787975
BUY,NEA,99.92776860235615,453,45267.279176867334,2026-04-28,
BUY,KTN,99.19328035990002,456,45232.135844114404,2026-04-28,
BUY,BKT,99.8456684798157,453,45230.087821356516,2026-04-28,
BUY,DXB,100.19854378557949,451,45189.54324729635,2026-04-28,
BUY,JLS,99.6495591913631,454,45240.89987287884,2026-04-28,
BUY,NKX,100.71104452508044,449,45219.25899176112,2026-04-28,
BUY,AYTU,117.28395061728396,385,45154.320987654326,2026-04-28,
BUY,PTI,99.7405015938028,453,45182.44722199267,2026-04-28,
SELL,AFC,99.25315977197026,499,,2026-04-28,49527.32672621316
SELL,BFZ,101.56840175455632,497,,2026-04-28,50479.49567201449
SELL,NEA,102.02455543575128,453,,2026-04-28,46217.12361239533
SELL,KTN,99.18673550903871,456,,2026-04-28,45229.151392121654
SELL,DXB,88.03015079188295,451,,2026-04-28,39701.59800713921
SELL,JLS,100.65935261139218,454,,2026-04-28,45699.34608557205
SELL,NKX,101.66881697756625,449,,2026-04-28,45649.298822927245
SELL,AYTU,76.24113909046363,385,,2026-04-28,29352.8385498285
SELL,PTI,104.53447233108326,453,,2026-04-28,47354.115965980716
BUY,EAE,99.79733948923585,472,47104.34423891932,2026-04-28,
BUY,NMZ,100.79309554539645,467,47070.37561970014,2026-04-28,
BUY,MYI,99.66528977563122,473,47141.682063873566,2026-04-28,
BUY,TDA,99.67881744792814,472,47048.40183542208,2026-04-28,
BUY,PACD,90.0,523,47070.0,2026-04-28,
BUY,TDE,99.56813899754977,473,47095.72974584104,2026-04-28,
BUY,BYM,100.27029408474593,470,47127.03821983059,2026-04-28,
BUY,DUC,102.59741610423494,459,47092.21399184383,2026-04-28,
BUY,TDI,100.23137355742813,470,47108.74557199122,2026-04-28,
SELL,BKT,100.47484985971391,453,,2026-04-28,45515.1069864504
SELL,EAE,99.95937797065255,472,,2026-04-28,47180.826402148006
SELL,NMZ,99.6843127373909,467,,2026-04-28,46552.57404836155
SELL,MYI,100.6287877060436,473,,2026-04-28,47597.41658495862
SELL,TDA,95.85179556359707,472,,2026-04-28,45242.047506017814
SELL,PACD,91.66666666666666,523,,2026-04-28,47941.666666666664
SELL,TDE,96.38662077470227,473,,2026-04-28,45590.87162643417
SELL,BYM,101.42960809735433,470,,2026-04-28,47671.91580575654
SELL,DUC,98.41209274516768,459,,2026-04-28,45171.15057003197
SELL,TDI,96.19084522812162,470,,2026-04-28,45209.69725721716
BUY,VBF,100.16538173630948,490,49081.037050791645,2026-04-28,
BUY,RENN,91.30434934670907,538,49121.73994852948,2026-04-28,
BUY,BIT,96.9877870654787,506,49075.820255132225,2026-04-28,
BUY,JLS,97.40399732052116,504,49091.614649542666,2026-04-28,
BUY,JBK,97.67255195502995,503,49129.29363338006,2026-04-28,
BUY,GJH,100.62112064082123,488,49103.10687272076,2026-04-28,
BUY,ELU,100.41494050411745,489,49102.905906513435,2026-04-28,
BUY,NAD,99.80146631320194,492,49102.321426095354,2026-04-28,
BUY,MPA,98.76044816370812,497,49083.94273736294,2026-04-28,
BUY,AFGH,98.37688079716237,499,49090.06351778402,2026-04-28,
SELL,VBF,99.2688081988308,490,,2026-04-28,48641.71601742709
SELL,RENN,109.89010750480475,538,,2026-04-28,59120.87783758495
SELL,BIT,100.8778045148402,506,,2026-04-28,51044.169084509136
SELL,JLS,100.81153652904398,504,,2026-04-28,50809.01441063816
SELL,JBK,100.26201706037673,503,,2026-04-28,50431.7945813695
SELL,GJH,98.45678044727197,488,,2026-04-28,48046.90885826872
SELL,ELU,99.9173451398419,489,,2026-04-28,48859.58177338269
SELL,NAD,99.7945042321708,492,,2026-04-28,49098.89608222803
SELL,MPA,98.06152643392801,497,,2026-04-28,48736.57863766222
SELL,AFGH,100.80482133723594,499,,2026-04-28,50301.605847280734
BUY,MTBCP,100.0,498,49800.0,2026-04-28,
BUY,MEC,137.06294475799638,363,49753.848947152685,2026-04-28,
BUY,BKT,100.6153859086967,495,49804.61602480486,2026-04-28,
BUY,JMM,100.8849626670916,494,49837.17155754325,2026-04-28,
BUY,BANFP,100.44329561185916,496,49819.874623482145,2026-04-28,
BUY,SOR,100.65462068264144,495,49824.03723790751,2026-04-28,
BUY,VPV,99.61624268074986,500,49808.121340374935,2026-04-28,
BUY,CHSCP,101.21870216594,492,49799.60146564248,2026-04-28,
BUY,JHS,99.26091066658206,502,49828.9771546242,2026-04-28,
BUY,MLPO,92.80063367139904,537,49833.94028154128,2026-04-28,
SELL,MTBCP,100.94930272214455,498,,2026-04-28,50272.75275562799
SELL,MEC,103.84625642865626,363,,2026-04-28,37696.19108360222
SELL,BKT,100.0,495,,2026-04-28,49500.0
SELL,JMM,100.73097950784114,494,,2026-04-28,49761.10387687352
SELL,BANFP,100.14714399747535,496,,2026-04-28,49672.98342274778
SELL,CHSCP,99.08884875185657,492,,2026-04-28,48751.713585913436
SELL,JHS,101.04241885463101,502,,2026-04-28,50723.294265024764
SELL,MLPO,100.0,537,,2026-04-28,53700.0
BUY,MIN,100.6637368986988,441,44392.70797232617,2026-04-28,
BUY,FTF,101.91360949591353,436,44434.3337402183,2026-04-28,
BUY,FAX,100.43763672885002,442,44393.43543415171,2026-04-28,
BUY,SBT,81.10300483619258,547,44363.34364539734,2026-04-28,
BUY,VKQ,100.61824016124635,441,44372.64391110964,2026-04-28,
BUY,NXJ,100.7953711321415,440,44349.96329814226,2026-04-28,
BUY,NID,100.07616530212908,444,44433.81739414531,2026-04-28,
BUY,KDP,100.21899423396535,443,44397.01444564665,2026-04-28,
SELL,SOR,103.6041381087611,495,,2026-04-28,51284.048363836744
SELL,VPV,100.22898968634857,500,,2026-04-28,50114.49484317428
SELL,MIN,100.43954572480524,441,,2026-04-28,44293.83966463911
SELL,FTF,102.14356208430276,436,,2026-04-28,44534.593068756
SELL,FAX,104.79303539181674,442,,2026-04-28,46318.521643183
SELL,SBT,161.83205302368418,547,,2026-04-28,88522.13300395524
SELL,VKQ,100.61443226537558,441,,2026-04-28,44370.964629030634
SELL,NXJ,99.1391929492545,440,,2026-04-28,43621.244897671975
SELL,NID,100.0,444,,2026-04-28,44400.0
SELL,KDP,98.5578563852195,443,,2026-04-28,43661.13037865223
BUY,OPGN,109.80392156862746,471,51717.64705882353,2026-04-28,
BUY,DGAZ,95.01730103806229,544,51689.41176470588,2026-04-28,
BUY,PSHG,161.83205302368418,319,51624.42491455525,2026-04-28,
BUY,PACD,150.98039215686273,342,51635.294117647056,2026-04-28,
BUY,VMD,100.27855153203342,515,51643.45403899721,2026-04-28,
BUY,CEI,151.49501661129568,341,51659.800664451825,2026-04-28,
BUY,PHIO,106.07142857142857,487,51656.78571428571,2026-04-28,
BUY,VIIX,88.00952097590003,587,51661.58881285332,2026-04-28,
BUY,VNE,100.0,517,51700.0,2026-04-28,
BUY,PIC,123.82727610789823,417,51635.97413699356,2026-04-28,
SELL,OPGN,94.04761904761905,471,,2026-04-28,44296.42857142857
SELL,DGAZ,84.66860888565185,544,,2026-04-28,46059.723233794604
SELL,PSHG,88.05973478371824,319,,2026-04-28,28091.05539600612
SELL,PACD,78.72340546953781,342,,2026-04-28,26923.40467058193
SELL,VMD,104.44444444444446,515,,2026-04-28,53788.8888888889
SELL,CEI,78.72340546953781,341,,2026-04-28,26844.681265112395
SELL,VIIX,93.94861392832995,587,,2026-04-28,55147.83637592968
SELL,VNE,100.0,517,,2026-04-28,51700.0
SELL,PIC,118.7875535646024,417,,2026-04-28,49534.409836439205
BUY,HMI,78.72340546953781,571,44951.06452310609,2026-04-28,
BUY,WTM,102.89463952747846,437,44964.95747350809,2026-04-28,
BUY,INPX,96.72131147540983,465,44975.40983606557,2026-04-28,
BUY,FHI,100.78694812775697,446,44950.97886497961,2026-04-28,
BUY,STG,106.45170258399,422,44922.618490443776,2026-04-28,
BUY,NET,107.6924748831491,418,45015.454501156324,2026-04-28,
BUY,NVCN,103.09278350515463,436,44948.453608247415,2026-04-28,
BUY,NVR,101.01780880497017,445,44952.92491821173,2026-04-28,
BUY,ELC,102.5420139581567,439,45015.94412763079,2026-04-28,
SELL,HMI,81.63265306122449,571,,2026-04-28,46612.24489795918
SELL,WTM,98.58471774241374,437,,2026-04-28,43081.52165343481
SELL,INPX,94.57627118644068,465,,2026-04-28,43977.96610169492
SELL,FHI,96.59937190706704,446,,2026-04-28,43083.3198705519
SELL,STG,106.66657272967397,422,,2026-04-28,45013.293691922416
SELL,NET,102.14300130208333,418,,2026-04-28,42695.77454427083
SELL,NVCN,99.75,436,,2026-04-28,43491.0
SELL,NVR,104.1377227423739,445,,2026-04-28,46341.28662035638
SELL,ELC,95.04151104418528,439,,2026-04-28,41723.22334839734
BUY,EARS,81.63265306122449,546,44571.42857142857,2026-04-28,
BUY,SEB,100.8303516169245,442,44567.01541468063,2026-04-28,
BUY,TOPS,91.28630705394191,488,44547.717842323655,2026-04-28,
BUY,PACD,105.45454545454544,422,44501.81818181818,2026-04-28,
BUY,SBT,93.64564401236603,476,44575.32654988623,2026-04-28,
BUY,ITIC,101.96851094253643,437,44560.23928188842,2026-04-28,
BUY,JAGX,106.66666666666667,418,44586.66666666667,2026-04-28,
BUY,TVIX,82.17821782178217,542,44540.594059405936,2026-04-28,
BUY,TRNX,100.81967213114753,442,44562.295081967204,2026-04-28,
SELL,PHIO,96.028880866426,487,,2026-04-28,46766.06498194946
SELL,EARS,87.95811518324608,546,,2026-04-28,48025.13089005236
SELL,SEB,98.03954323010299,442,,2026-04-28,43333.47810770552
SELL,PACD,82.78688252276555,422,,2026-04-28,34936.064424607066
SELL,SBT,99.2854704611322,476,,2026-04-28,47259.88393949893
SELL,ITIC,100.92663278846187,437,,2026-04-28,44104.93852855784
SELL,TVIX,92.36947791164658,542,,2026-04-28,50064.25702811245
SELL,TRNX,87.8048780487805,442,,2026-04-28,38809.75609756098
BUY,PSTV,111.11111111111111,379,42111.11111111111,2026-04-28,
BUY,INPX,107.5268817204301,392,42150.537634408596,2026-04-28,
BUY,DTP,82.78688252276555,509,42138.523204087665,2026-04-28,
BUY,PSHG,98.30509011039925,429,42172.88365736128,2026-04-28,
BUY,SDRL,92.06799005877139,458,42167.139446917296,2026-04-28,
BUY,STG,90.90907693309823,464,42181.81169695758,2026-04-28,
