type,stock,price,quantity,cost,date,proceeds
BUY,BKN,99.09967302774814,1009,99991.57008499787,2026-04-28,
BUY,DMO,96.25972420176568,1038,99917.59372143277,2026-04-28,
BUY,FPF,101.49321829272336,985,99970.82001833251,2026-04-28,
BUY,NAN,99.57325250480787,1004,99971.5455148271,2026-04-28,
BUY,AFC,100.19662677441666,998,99996.23352086783,2026-04-28,
BUY,TDE,99.72218809237408,1002,99921.63246855883,2026-04-28,
BUY,NPN,100.52979553372879,994,99926.61676052642,2026-04-28,
BUY,GJH,100.10202544815388,998,99901.82139725758,2026-04-28,
BUY,BFZ,100.43638651945169,995,99934.20458685442,2026-04-28,
BUY,UZB,99.25489133072945,1007,99949.67557004455,2026-04-28,
SELL,BKN,101.49254807434222,1009,,2026-04-28,102405.9810070113
SELL,DMO,101.73642179163649,1038,,2026-04-28,105602.40581971867
SELL,FPF,100.36779544587485,985,,2026-04-28,98862.27851418672
SELL,NAN,101.35709781663,1004,,2026-04-28,101762.52620789652
SELL,TDE,101.35295454432524,1002,,2026-04-28,101555.66045341389
SELL,NPN,101.11990858585213,994,,2026-04-28,100513.18913433702
SELL,GJH,98.67484420720785,998,,2026-04-28,98477.49451879344
SELL,UZB,100.35559927194429,1007,,2026-04-28,101058.0884668479
BUY,NEA,99.92776860235615,811,81041.42033651084,2026-04-28,
BUY,KTN,99.19328035990002,817,81040.91005403831,2026-04-28,
BUY,BKT,99.8456684798157,812,81074.68280561035,2026-04-28,
BUY,DXB,100.19854378557949,809,81060.6219225338,2026-04-28,
BUY,JLS,99.6495591913631,813,81015.0916225782,2026-04-28,
BUY,NKX,100.71104452508044,805,81072.39084268975,2026-04-28,
BUY,AYTU,117.28395061728396,691,81043.20987654322,2026-04-28,
BUY,PTI,99.7405015938028,812,80989.28729416788,2026-04-28,
SELL,AFC,99.25315977197026,998,,2026-04-28,99054.65345242633
SELL,BFZ,101.56840175455632,995,,2026-04-28,101060.55974578354
SELL,NEA,102.02455543575128,811,,2026-04-28,82741.91445839428
SELL,KTN,99.18673550903871,817,,2026-04-28,81035.56291088463
SELL,DXB,88.03015079188295,809,,2026-04-28,71216.3919906333
SELL,JLS,100.65935261139218,813,,2026-04-28,81836.05367306185
SELL,NKX,101.66881697756625,805,,2026-04-28,81843.39766694083
SELL,AYTU,76.24113909046363,691,,2026-04-28,52682.627111510374
SELL,PTI,104.53447233108326,812,,2026-04-28,84881.99153283962
BUY,EAE,99.79733948923585,900,89817.60554031227,2026-04-28,
BUY,TDA,99.67881744792814,901,89810.61452058326,2026-04-28,
BUY,MYI,99.66528977563122,901,89798.42608784373,2026-04-28,
BUY,NMZ,100.79309554539645,891,89806.64813094825,2026-04-28,
BUY,PACD,90.0,998,89820.0,2026-04-28,
BUY,TDE,99.56813899754977,902,89810.46137578989,2026-04-28,
BUY,BYM,100.27029408474593,896,89842.18349993235,2026-04-28,
BUY,DUC,102.59741610423494,876,89875.33650730981,2026-04-28,
BUY,TDI,100.23137355742813,896,89807.3107074556,2026-04-28,
SELL,BKT,100.47484985971391,812,,2026-04-28,81585.5780860877
SELL,EAE,99.95937797065255,900,,2026-04-28,89963.4401735873
SELL,TDA,95.85179556359707,901,,2026-04-28,86362.46780280095
SELL,MYI,100.6287877060436,901,,2026-04-28,90666.53772314527
SELL,NMZ,99.6843127373909,891,,2026-04-28,88818.72264901528
SELL,PACD,91.66666666666666,998,,2026-04-28,91483.33333333333
SELL,TDE,96.38662077470227,902,,2026-04-28,86940.73193878145
SELL,BYM,101.42960809735433,896,,2026-04-28,90880.92885522949
SELL,DUC,98.41209274516768,876,,2026-04-28,86208.9932447669
SELL,TDI,96.19084522812162,896,,2026-04-28,86186.99732439697
BUY,VBF,100.16538173630948,967,96859.92413901127,2026-04-28,
BUY,RENN,91.30434934670907,1061,96873.91465685832,2026-04-28,
BUY,JLS,97.40399732052116,995,96916.97733391855,2026-04-28,
BUY,JBK,97.67255195502995,992,96891.1715393897,2026-04-28,
BUY,GJH,100.62112064082123,963,96898.13917711085,2026-04-28,
BUY,ELU,100.41494050411745,965,96900.41758647334,2026-04-28,
BUY,AFGH,98.37688079716237,985,96901.22758520494,2026-04-28,
BUY,NAD,99.80146631320194,971,96907.22379011908,2026-04-28,
BUY,MPA,98.76044816370812,981,96883.99964859766,2026-04-28,
BUY,BIT,96.9877870654787,999,96890.79927841322,2026-04-28,
SELL,VBF,99.2688081988308,967,,2026-04-28,95992.93752826938
SELL,RENN,109.89010750480475,1061,,2026-04-28,116593.40406259784
SELL,JLS,100.81153652904398,995,,2026-04-28,100307.47884639875
SELL,JBK,100.26201706037673,992,,2026-04-28,99459.92092389372
SELL,GJH,98.45678044727197,963,,2026-04-28,94813.8795707229
SELL,ELU,99.9173451398419,965,,2026-04-28,96420.23805994743
SELL,AFGH,100.80482133723594,985,,2026-04-28,99292.7490171774
SELL,NAD,99.7945042321708,971,,2026-04-28,96900.46360943784
SELL,MPA,98.06152643392801,981,,2026-04-28,96198.35743168338
SELL,BIT,100.8778045148402,999,,2026-04-28,100776.92671032535
BUY,MEC,137.06294475799638,727,99644.76083906337,2026-04-28,
BUY,BKT,100.6153859086967,991,99709.84743551843,2026-04-28,
BUY,MTBCP,100.0,997,99700.0,2026-04-28,
BUY,JMM,100.8849626670916,988,99674.3431150865,2026-04-28,
BUY,BANFP,100.44329561185916,992,99639.74924696429,2026-04-28,
BUY,SOR,100.65462068264144,990,99648.07447581502,2026-04-28,
BUY,VPV,99.61624268074986,1001,99715.85892343061,2026-04-28,
BUY,CHSCP,101.21870216594,985,99700.4216334509,2026-04-28,
BUY,JHS,99.26091066658206,1004,99657.9543092484,2026-04-28,
BUY,MLPO,92.80063367139904,1074,99667.88056308257,2026-04-28,
SELL,MEC,103.84625642865626,727,,2026-04-28,75496.2284236331
SELL,BKT,100.0,991,,2026-04-28,99100.0
SELL,MTBCP,100.94930272214455,997,,2026-04-28,100646.45481397811
SELL,JMM,100.73097950784114,988,,2026-04-28,99522.20775374705
SELL,BANFP,100.14714399747535,992,,2026-04-28,99345.96684549555
SELL,CHSCP,99.08884875185657,985,,2026-04-28,97602.51602057873
SELL,JHS,101.04241885463101,1004,,2026-04-28,101446.58853004953
SELL,MLPO,100.0,1074,,2026-04-28,107400.0
BUY,MIN,100.6637368986988,775,78014.39609649158,2026-04-28,
BUY,FTF,101.91360949591353,766,78065.82487386977,2026-04-28,
BUY,FAX,100.43763672885002,777,78040.04373831647,2026-04-28,
BUY,SBT,81.10300483619258,963,78102.19365725346,2026-04-28,
BUY,VKQ,100.61824016124635,776,78079.75436512717,2026-04-28,
BUY,NXJ,100.7953711321415,774,78015.61725627752,2026-04-28,
BUY,NID,100.07616530212908,780,78059.40893566069,2026-04-28,
BUY,KDP,100.21899423396535,779,78070.59650825901,2026-04-28,
SELL,SOR,103.6041381087611,990,,2026-04-28,102568.09672767349
SELL,VPV,100.22898968634857,1001,,2026-04-28,100329.21867603491
SELL,MIN,100.43954572480524,775,,2026-04-28,77840.64793672407
SELL,FTF,102.14356208430276,766,,2026-04-28,78241.96855657591
SELL,FAX,104.79303539181674,777,,2026-04-28,81424.1884994416
SELL,SBT,161.83205302368418,963,,2026-04-28,155844.26706180786
SELL,VKQ,100.61443226537558,776,,2026-04-28,78076.79943793145
SELL,NXJ,99.1391929492545,774,,2026-04-28,76733.73534272298
SELL,NID,100.0,780,,2026-04-28,78000.0
SELL,KDP,98.5578563852195,779,,2026-04-28,76776.57012408599
BUY,VNE,100.0,1062,106200.0,2026-04-28,
BUY,DGAZ,95.01730103806229,1118,106229.34256055363,2026-04-28,
BUY,PSHG,161.83205302368418,656,106161.82678353682,2026-04-28,
BUY,PACD,150.98039215686273,703,106139.2156862745,2026-04-28,
BUY,VMD,100.27855153203342,1059,106194.98607242339,2026-04-28,
BUY,CEI,151.49501661129568,701,106198.00664451827,2026-04-28,
BUY,PHIO,106.07142857142857,1001,106177.5,2026-04-28,
BUY,VIIX,88.00952097590003,1207,106227.49181791134,2026-04-28,
BUY,OPGN,109.80392156862746,967,106180.39215686276,2026-04-28,
BUY,PIC,123.82727610789823,858,106243.80290057667,2026-04-28,
SELL,VNE,100.0,1062,,2026-04-28,106200.0
SELL,DGAZ,84.66860888565185,1118,,2026-04-28,94659.50473415876
SELL,PSHG,88.05973478371824,656,,2026-04-28,57767.186018119166
SELL,PACD,78.72340546953781,703,,2026-04-28,55342.55404508508
SELL,VMD,104.44444444444446,1059,,2026-04-28,110606.66666666669
SELL,CEI,78.72340546953781,701,,2026-04-28,55185.107234146
SELL,VIIX,93.94861392832995,1207,,2026-04-28,113395.97701149425
SELL,OPGN,94.04761904761905,967,,2026-04-28,90944.04761904762
SELL,PIC,118.7875535646024,858,,2026-04-28,101919.72095842886
BUY,WTM,102.89463952747846,764,78611.50459899355,2026-04-28,
BUY,HMI,78.72340546953781,999,78644.68206406827,2026-04-28,
BUY,INPX,96.72131147540983,813,78634.4262295082,2026-04-28,
BUY,FHI,100.78694812775697,780,78613.81953965045,2026-04-28,
BUY,ELC,102.5420139581567,767,78649.72470590619,2026-04-28,
BUY,STG,106.45170258399,738,78561.35650698462,2026-04-28,
BUY,NVCN,103.09278350515463,762,78556.70103092783,2026-04-28,
BUY,NVR,101.01780880497017,778,78591.85525026679,2026-04-28,
BUY,NET,107.6924748831491,730,78615.50666469884,2026-04-28,
SELL,WTM,98.58471774241374,764,,2026-04-28,75318.7243552041
SELL,HMI,81.63265306122449,999,,2026-04-28,81551.02040816327
SELL,INPX,94.57627118644068,813,,2026-04-28,76890.50847457627
SELL,FHI,96.59937190706704,780,,2026-04-28,75347.51008751229
SELL,ELC,95.04151104418528,767,,2026-04-28,72896.83897089011
SELL,STG,106.66657272967397,738,,2026-04-28,78719.9306744994
SELL,NVCN,99.75,762,,2026-04-28,76009.5
SELL,NVR,104.1377227423739,778,,2026-04-28,81019.14829356689
SELL,NET,102.14300130208333,730,,2026-04-28,74564.39095052083
BUY,EARS,81.63265306122449,944,77061.22448979592,2026-04-28,
